0,40.50583191,49.7854387
0,44.1238503,49.29123619
0,41.23006093,51.85333614
0,40.52248597,48.73592456
0,43.76266843,48.86115684
0,42.68013676,50.13640746
0,45.23593819,44.79843611
0,44.22768732,46.0829193
0,43.77822622,44.20537164
0,41.18873213,44.55682746
0,44.40283209,46.83335112
0,40.84490685,47.0753933
0,44.83230426,47.93313285
0,44.53608388,44.32377699
0,43.23727551,45.02703679
0,46.85283687,52.56453298
0,45.00990068,51.68599264
0,41.88981246,52.07755736
0,43.14446697,47.11101652
0,41.60143101,44.92633431
0,42.87757664,50.6627295
0,45.43345707,49.64777466
0,46.11689042,45.539853
0,45.6774181,46.3367756
0,43.67920734,45.60652039
0,45.5972989,44.17336496
0,43.85809094,50.50184646
0,43.79835279,49.72498565
0,41.33856764,51.50863604
0,45.79133384,44.62767357
0,42.20902746,44.05296964
0,44.14499673,45.77018989
0,45.32989084,44.67890545
0,44.30940201,52.52091306
0,42.81883127,44.58197819
0,42.15201772,47.08548012
0,44.87468892,47.57279329
0,45.08323909,47.65862279
0,44.64974777,45.439441
0,43.76996233,48.37997396
0,40.88258986,50.61409476
0,43.89675866,44.70954579
0,45.15685115,47.55868713
0,44.26615585,44.53525936
0,45.49879618,48.44310792
0,41.56892987,49.28221663
0,41.6961385,47.46082447
0,46.37175801,52.86165606
0,40.38520774,44.49859529
0,46.04001757,51.54787729
0,46.84964865,46.69590366
0,46.27443105,51.42389345
0,43.23446565,49.7513216
0,44.57422565,52.08160543
0,41.78888924,49.16236537
0,45.78658854,51.48731781
0,41.80205781,49.12334878
0,43.48588557,49.86461209
0,46.00739124,44.78936262
0,45.54569855,49.123166
0,45.36155107,45.49531053
0,43.62611956,48.04731632
0,41.95948809,49.1281103
0,45.76872929,46.69537074
0,45.34667509,50.38777778
0,42.79002474,50.02069902
0,42.67762319,48.96549286
0,42.89032301,51.25078077
0,42.68698212,48.68818463
0,43.69808844,52.70302634
0,46.02514165,46.70030561
0,44.48636488,45.4242811
0,46.47508996,45.00260146
0,44.70729184,46.48330471
0,46.51508943,49.18345788
0,40.90659683,52.24333766
0,43.79791668,47.37336637
0,46.05103426,45.07781835
0,42.96372984,44.32738066
0,46.29585383,49.49831702
0,41.93443011,46.51945475
0,45.33717624,47.53261058
0,41.81823735,51.58593542
0,46.47806251,50.75158541
0,41.18228612,46.35319913
0,45.80593417,48.97509586
0,42.12960989,49.39062124
0,46.71831541,51.38317228
0,45.20171708,44.34452915
0,45.00037658,52.92600792
0,40.54059664,46.76613033
0,46.86016736,49.8743648
0,45.49401917,52.79086734
0,43.74356806,49.05765779
0,46.48788685,44.60879964
0,45.59188885,50.70751777
0,44.69744443,48.06716269
0,40.81397287,45.50505822
0,45.31314855,45.98288054
0,44.48578987,46.50340595
0,43.27192885,49.62019519
0,45.17692836,46.11786738
0,44.74230761,46.92353077
0,40.62890838,47.62929449
0,45.43572675,49.18422197
0,45.18644779,44.53061388
0,43.60912523,45.69254498
0,40.42058092,50.16334895
0,45.6664956,47.71602938
0,40.87601826,47.01042136
0,44.9714373,48.21092587
0,43.67566581,52.40502965
0,40.49039674,51.2066342
0,42.58003406,46.10446421
0,45.93240397,51.54938101
0,42.90973278,50.55350459
0,45.44890513,45.41078824
0,45.245159,47.72168105
0,45.59143327,52.05779662
0,43.98272355,47.03727178
0,46.52337745,52.39646813
0,43.31742898,49.9770907
0,43.99930649,49.7939243
0,40.48606892,45.37066022
0,46.16987245,45.35565229
0,43.54559651,50.86664107
0,45.01507196,52.65189522
0,42.31753163,46.08111257
0,43.45450833,50.14531612
0,43.89139381,46.78882701
0,41.60900649,49.93281344
0,43.66851924,46.99918551
0,41.40686688,48.82488991
0,40.81410709,44.12826726
0,41.82069313,44.95330633
0,45.34025549,46.11856674
0,44.16132785,44.78256205
0,42.17429287,45.03283235
0,44.06502102,49.43030963
0,41.28400031,51.95170813
0,41.5526502,51.16790939
0,44.91659624,46.76129715
0,43.53932317,52.45363427
0,43.40614254,50.16790319
0,44.48768213,49.09183199
0,46.44509731,47.51905824
0,44.77219872,46.84052816
0,46.70035647,51.04848668
0,46.31468008,44.77458195
0,44.0135693,44.3300643
0,44.43998639,46.90736423
0,44.82068898,46.19410757
0,41.30725282,44.11569847
0,40.65606309,50.57130574
0,40.39414888,48.65866337
0,40.82550623,49.97080197
0,46.35258874,45.20106363
0,40.68766283,52.29267241
0,44.34058561,45.40470211
0,42.95557375,52.0031636
0,41.35655632,45.68010738
0,45.24300817,45.74946326
0,40.51042506,52.10041519
0,40.97549355,48.23678996
0,46.80071819,49.39153323
0,41.75046698,44.14910655
0,41.14379621,46.7190279
0,44.60596994,51.72525526
0,43.91203899,50.55803054
0,43.53959448,49.44089192
0,43.72746395,50.46745445
0,45.40290602,52.14343715
0,44.0432398,51.83748398
0,46.00822152,46.40824848
0,46.4466622,48.07185655
0,40.93217245,46.10380154
0,44.69080913,46.71797283
0,46.46662043,50.18534557
0,46.71000724,52.2510179
0,42.15265928,50.15443728
0,44.57091403,50.05216666
0,45.75188828,52.03747346
0,40.37069604,46.83453611
0,40.8184764,46.37244424
0,43.02474811,51.16521374
0,44.50790184,46.6129891
0,42.71837948,49.67829095
0,41.63156333,44.51899905
0,43.06667573,45.88196564
0,45.60087824,45.67701082
0,44.75036028,52.44620917
0,46.18033871,46.29550679
0,46.70684277,51.11171233
0,41.08775597,45.9877221
0,43.79244333,48.24358677
0,41.45444842,45.52695148
0,41.09275475,51.73049877
0,46.21045052,52.07515242
0,42.12708594,48.29724785
0,45.4564972,44.3303033
0,46.74305642,45.82630354
0,42.87667906,45.30652341
0,46.08096772,46.11613074
0,40.8184615,51.91332921
0,46.05029072,49.76279495
0,40.74552942,44.19496201
0,40.74089045,48.40047007
0,44.58038114,52.63609377
0,44.48637411,49.54755125
0,44.05232615,52.10612556
0,42.22217343,52.93688017
0,44.46131021,44.90584359
0,43.64354734,47.37216676
0,41.48919731,48.76678359
0,45.66339564,52.38357795
0,42.63838372,49.41012126
0,41.74902837,44.93463464
0,40.52152051,44.8420636
0,42.65506099,47.41901164
0,42.22115113,44.42922285
0,44.29837508,52.32593712
0,46.4534923,48.75182715
0,45.90678049,46.76516019
0,40.63703098,47.9276419
0,40.38335243,52.70336861
0,40.53358536,51.95604133
